,DATE,Station,AMB_TEMP,CO,NO,NO2,NOX,O3,PM10,PM25,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Avg
145,25-05-2018,Newport,2.429166667,9.65,12.05833333,38.1,63.5,31.625,31.625,67.58333333,3.2625,218.8125,197.0833333,1.870833333,1.154166667,27.83333333,0.35375,48
146,26-05-2018,Newport,1.9375,9.891666667,11.80416667,44.33333333,81.79166667,39.04166667,37.71666667,72.375,3.904166667,211.2916667,200.3125,1.841666667,1.216666667,27.33333333,0.315,50
147,27-05-2018,Newport,1.304166667,9.9,11.1625,36.975,62.16666667,30,23.88333333,79.875,2.591666667,209.425,209.5583333,1.8125,1.2875,26.16666667,0.312916667,48
148,28-05-2018,Newport,1.5375,8.308333333,9.779166667,32.5,37.125,31.95833333,29.4,82.45833333,2.0875,236.2083333,236.4583333,1.795833333,1.2125,27.41666667,0.349583333,50
149,29-05-2018,Newport,2.479166667,10.325,12.90833333,31.81666667,52.45833333,52.45833333,75.91666667,3.029166667,176.1666667,178.1666667,1.733333333,1.466666667,27.41666667,0.2075,1.263333333,42
150,30-05-2018,Newport,6.4925,7.788333333,23.125,38.91666667,33.18333333,78.5,5.675,21.41666667,212.2083333,1.883333333,1.433333333,27.20833333,0.2625,1.470833333,8.495833333,32
151,31-05-2018,Newport,9.9875,38.69166667,67.45833333,67.45833333,72.70833333,2.454166667,241.3333333,21.36666667,3.529166667,1.275,26.875,0.235416667,1.191666667,7.154166667,8.429166667,39
152,01-06-2018,Newport,46.95833333,53.45833333,53.45833333,72.83333333,3.170833333,254.875,253.5625,24.45833333,1.595833333,26.83333333,0.259583333,1.375,8.329166667,9.7125,34.4375,57
153,02-06-2018,Newport,53.83333333,53.83333333,74.25,2.616666667,265.125,224.7291667,3.625,12.5,26.83333333,0.224583333,1.475,7.008333333,8.491666667,36.125,57.125,56
154,03-06-2018,Newport,57.125,75.125,2.779166667,249.3708333,235.5833333,2.804166667,1.3875,26.95833333,0.255,2.179166667,7.870833333,10.06666667,30.125,50.45833333,50.45833333,54
155,04-06-2018,Newport,76.70833333,3.008333333,222.4041667,215.125,2.8875,1.154166667,27.41666667,21.16666667,2.008333333,5.741666667,7.7875,30.65833333,46.375,46.375,75.75,53
156,05-06-2018,Newport,2.5375,256.7916667,228.5833333,2.354166667,1.504166667,28.04166667,0.317916667,19.41666667,9.216666667,11.07916667,41.84583333,65.25,54.83333333,54.83333333,74.75,57
157,06-06-2018,Newport,3.875,241.2916667,249.4583333,1.6625,1.4,29.625,0.327083333,20.58333333,8.4875,10.55,27.90416667,32.04166667,30.08333333,71.95833333,2.808333333,49
158,07-06-2018,Newport,197.0416667,215.375,2.25,1.883333333,29.08333333,0.1875,1.654166667,5.716666667,7.404166667,20.35416667,20.41666667,17.84166667,74.83333333,1.375,188.375,53
159,08-06-2018,Newport,187.5,2.975,2.916666667,26.95833333,0.179166667,1.970833333,6,7.966666667,18.80833333,13.16666667,10.38333333,83,1.445833333,180,179.4166667,49
160,09-06-2018,Newport,2.833333333,2.529166667,27,0.159583333,2.2375,5.366666667,7.5625,20,14.875,13.13333333,85,1.5,170.5,169.625,2.925,36
161,10-06-2018,Newport,2.829166667,28.58333333,0.138333333,0.954166667,1.941666667,2.8875,23.5,18.875,18.225,80.875,0.8875,204.7083333,205.5,4.4875,4.233333333,40
162,11-06-2018,Newport,26.95833333,0.1825,1.45,4.220833333,5.691666667,31.79166667,19.5,14.61666667,85.75,1.270833333,212.9583333,215.625,3.041666667,3,26.70833333,44
163,12-06-2018,Newport,0.388333333,1.558333333,8.195833333,9.708333333,35.875,33.66666667,31.25833333,81.08333333,2.495833333,236.5416667,219.6041667,1.975,1.633333333,25,0.23375,46
164,13-06-2018,Newport,1.741666667,7.658333333,9.454166667,21.45833333,16.41666667,11.08333333,8.15,87.29166667,1.666666667,124.4166667,131.9166667,2.179166667,1.995833333,26.58333333,0.170416667,31
165,14-06-2018,Newport,0.8,4.2875,5.075,30.95833333,12.04166667,10.33333333,6.558333333,82.25,1.483333333,192.4583333,193.9583333,3.220833333,3.108333333,26.91666667,0.275,39
166,15-06-2018,Newport,1.595833333,8.120833333,9.816666667,26.30416667,27.79166667,18.29166667,17.04166667,81.66666667,2.008333333,120.625,115.4583333,1.85,1.270833333,27.58333333,0.31625,31
167,16-06-2018,Newport,2.591666667,8.2875,10.8375,24.59166667,50.29166667,30.70833333,27.075,80.33333333,2.55,206.5333333,216.9166667,1.929166667,1.3,28.25,0.2325,47
168,17-06-2018,Newport,1.6,7.120833333,8.620833333,22.99166667,41.125,19.33333333,18.95,75.04166667,2.329166667,144.3583333,155.3333333,1.929166667,1.608333333,25.875,0.209583333,36
169,18-06-2018,Newport,2.4,6.4,8.758333333,24.9,23.41666667,16.91666667,5.558333333,85.54166667,2.095833333,162.375,160.0416667,3.129166667,3.15,25.33333333,0.176666667,36
170,19-06-2018,Newport,1.1625,2.741666667,3.895833333,39,19.25,13.45833333,11.78333333,84.54166667,1.675,173.625,165.4166667,5.420833333,5.05,25.25,0.2625,37
171,20-06-2018,Newport,1.079166667,6.491666667,7.575,33.04166667,26.83333333,20.25,13.09166667,85.54166667,1.383333333,191.3333333,194.9166667,2.229166667,1.933333333,27.33333333,0.182916667,41
172,21-06-2018,Newport,1.1875,4.779166667,5.9625,23,25.33333333,17.375,15.36666667,77.91666667,1.808333333,180.7083333,179.9166667,3.3125,3.216666667,27.54166667,0.166666667,38
173,22-06-2018,Newport,1.3625,3.404166667,4.775,21.25,30.41666667,19.95833333,16.91666667,76.75,1.2625,176.1666667,177.3333333,3.358333333,3.0875,28.95833333,0.155,38
174,23-06-2018,Newport,1.016666667,2.979166667,4.025,19.79583333,38.58333333,19.125,19.125,70.20833333,1.570833333,186.25,187.0833333,3.5625,3.383333333,28.95833333,0.195833333,40
175,24-06-2018,Newport,1.8375,4.733333333,6.620833333,18.1625,46.54166667,24.875,24.04166667,73.41666667,2.583333333,194.3333333,196.0416667,3.283333333,3.1375,28.83333333,0.1775,42
176,25-06-2018,Newport,1.775,4.729166667,6.495833333,19.21666667,46.125,25.875,24.375,74.70833333,2.170833333,198.1666667,198.75,2.941666667,2.779166667,29.375,0.234583333,43
177,26-06-2018,Newport,2.2375,7.183333333,9.3875,20.14583333,63.79166667,27.58333333,27.58333333,70,3.2625,226.0833333,224.7083333,1.916666667,1.758333333,29.04166667,0.27,48
178,27-06-2018,Newport,2.0625,6.8375,8.920833333,26.89166667,84.16666667,44.08333333,44.08333333,73.45833333,3.545833333,233.125,252.0833333,2.729166667,1.566666667,28.33333333,0.23625,55
179,28-06-2018,Newport,2.195833333,8.079166667,10.27083333,20.5375,58.33333333,29.45833333,25.85,78.20833333,2.6625,167.8666667,130.2916667,1.8875,1.3125,29.25,0.2425,38
180,29-06-2018,Newport,1.9625,7.4875,9.429166667,26.90416667,44.70833333,26.58333333,25.46666667,74.70833333,2.383333333,154.875,132.7916667,2.2125,1.745833333,29.625,0.2225,37
181,30-06-2018,Newport,1.270833333,5.904166667,7.179166667,27.24583333,55.70833333,31.45833333,31.45833333,71.91666667,2.325,196.7916667,182.8333333,1.983333333,1.670833333,28.91666667,0.179583333,44
182,01-07-2018,Newport,1.575,4.370833333,5.941666667,18.01666667,56.83333333,25.54166667,25.54166667,72.25,2.1,222.0416667,228.0833333,2.129166667,2.0125,29.375,0.185833333,47
183,02-07-2018,Newport,1.75,6.179166667,7.941666667,24.30416667,52.95833333,28.83333333,28.83333333,69.66666667,3.25,226.4583333,229.1666667,2.104166667,1.891666667,29.95833333,0.176666667,48
184,03-07-2018,Newport,1.125,5.241666667,6.370833333,28.875,48.04166667,34.5,34.5,67.375,2.333333333,273.0833333,261.5,2.404166667,1.616666667,29.66666667,0.29875,54
185,04-07-2018,Newport,4.608333333,8.591666667,13.19583333,32.3125,73.08333333,48.29166667,48.29166667,69.58333333,2.841666667,217.7916667,187.3958333,1.879166667,1.225,28.625,0.289166667,50
186,05-07-2018,Newport,2.866666667,10.525,13.34583333,20.66666667,73.25,45.54166667,45.54166667,75.375,2.866666667,196.5833333,190.9583333,2.091666667,1.804166667,29.41666667,0.188333333,48
187,06-07-2018,Newport,3.520833333,5.616666667,9.154166667,19.31666667,35.25,18.95833333,18.95833333,70.75,2.879166667,190.875,188.75,2.241666667,2.033333333,29.625,0.170833333,40
188,07-07-2018,Newport,2.829166667,4.966666667,7.75,16.2,31.875,19.45833333,19.45833333,70.25,1.85,200.2083333,198.2916667,1.983333333,1.695833333,29.83333333,0.1725,41
189,08-07-2018,Newport,2.316666667,6.554166667,8.8125,15.17083333,32.875,22.41666667,22.41666667,70.04166667,1.895833333,203.2083333,203.9583333,2.045833333,1.795833333,29.83333333,0.134166667,42
190,09-07-2018,Newport,2.266666667,5.3625,7.65,16.125,31.95833333,17.33333333,17.33333333,70.41666667,2.2,205.4583333,203.375,2.45,2.241666667,29.45833333,0.149166667,41
191,10-07-2018,Newport,1.358333333,5.4,6.816666667,13.58333333,31.375,20.75,20.75,72.79166667,1.591666667,201.625,200.0833333,2.695833333,2.516666667,29.5,0.214166667,41
192,11-07-2018,Newport,2.8875,5.254166667,8.141666667,12.05416667,36.45833333,21.16666667,21.16666667,69.16666667,1.695833333,196.375,197.0416667,2.704166667,2.479166667,29.58333333,0.1275,41
193,12-07-2018,Newport,2.354166667,4.7875,7.0625,12.09583333,23.20833333,14.91666667,14.91666667,68.75,2.120833333,199.4583333,200.5416667,2.725,2.608333333,28.95833333,0.13625,39
194,13-07-2018,Newport,2.170833333,5.0625,7.2375,15.175,23.33333333,15.375,12.54166667,72.91666667,1.45,192.375,192.7083333,2.904166667,2.604166667,28.95833333,0.159166667,39
195,14-07-2018,Newport,1.120833333,6.404166667,7.525,16.79583333,21.79166667,15.95833333,14.53333333,73.33333333,1.545833333,175.75,175.625,2.558333333,2.3875,29.04166667,0.195416667,37
196,15-07-2018,Newport,2.516666667,7.8125,10.32083333,16.08333333,29.375,18.04166667,15.26666667,73.125,2.325,176.0416667,178.5416667,2.366666667,2.191666667,29.54166667,0.217083333,38
197,16-07-2018,Newport,4.883333333,7.4625,12.25833333,15.2,38,22.58333333,22.58333333,70.33333333,2.341666667,187.875,188.0833333,2.1375,1.854166667,29.20833333,0.22625,41
198,17-07-2018,Newport,3.9,8.654166667,12.57083333,13.2125,34.29166667,18.5,17.73333333,72,1.716666667,168.7083333,168.3333333,1.708333333,1.5125,29.5,0.257083333,37
199,18-07-2018,Newport,4.641666667,8.279166667,12.98333333,14.88333333,27.5,19.625,17.81666667,73.5,3.579166667,194.0833333,185.5416667,1.883333333,1.5875,29.625,0.21875,40
200,19-07-2018,Newport,1.445833333,7.695833333,9.1125,29.1875,42.75,20.75,20.75,75.83333333,2.575,236.4583333,213.6708333,1.841666667,1.4625,28.875,0.227083333,47
201,20-07-2018,Newport,1.466666667,7.570833333,9.05,29.7,41.20833333,22.83333333,19.85833333,78.66666667,2.279166667,204.5,196.4583333,1.745833333,1.5875,27.29166667,0.265,43
202,21-07-2018,Newport,1.9625,8.925,10.97916667,19.7375,21.70833333,15.375,11.20833333,81.70833333,2.2875,127.3916667,114.4958333,2.075,1.208333333,28.75,0.261666667,30
203,22-07-2018,Newport,1.9625,8.033333333,9.954166667,27.4625,32.04166667,21.75,20.38333333,74.20833333,2.85,170.4291667,196.0416667,2.079166667,1.2875,27.79166667,0.237083333,40
204,23-07-2018,Newport,1.420833333,8.483333333,9.879166667,28.67083333,30.75,18.33333333,16.36666667,78.95833333,3.333333333,194.2083333,185.725,2.266666667,1.458333333,26.70833333,0.2225,41
205,24-07-2018,Newport,1.966666667,9.9125,11.9125,25.58333333,26.125,5.791666667,7.841666667,80.125,1.820833333,179.1666667,168.4583333,2.241666667,1.3375,19.4375,0.475416667,37
206,25-07-2018,Newport,1.4625,2.920833333,4.058333333,23.35416667,24.77083333,22.85416667,22.20416667,49.14583333,1.408333333,135.3541667,134.4375,2.008333333,1.929166667,27.70833333,0.235,31
207,26-07-2018,Newport,1.270833333,9.166666667,10.25416667,22.10833333,30.33333333,28.29166667,76.29166667,27.04166667,158,157.0833333,1.945833333,1.754166667,27.95833333,0.262916667,4,38
208,27-07-2018,Newport,8.45,12.54583333,25.26666667,40.79166667,40.79166667,74.33333333,2.991666667,87.70833333,184.375,1.529166667,1.320833333,29.5,0.260416667,1.704166667,8.416666667,35
209,28-07-2018,Newport,10.0875,36.01666667,57.125,57.125,73.95833333,4.3625,212.375,23.16666667,1.970833333,1.55,29.625,0.260833333,1.566666667,7.475,9.104166667,36
210,29-07-2018,Newport,42.96666667,69.625,69.625,73.125,2.7625,190.2083333,191.0833333,19.22083333,1.35,27.70833333,0.250833333,2.3375,7.491666667,9.804166667,19.22083333,49
211,30-07-2018,Newport,39.33333333,25.31666667,80.875,1.858333333,145.1666667,163,2.904166667,38.41666667,27.70833333,0.171666667,2.129166667,4.308333333,6.429166667,17.66666667,38.41666667,40
212,31-07-2018,Newport,21.60833333,78.58333333,1.7125,203.85,212.9166667,5.570833333,2.066666667,10.24166667,0.115416667,0.579166667,2.770833333,3.345833333,28.5,21.875,10.24166667,41
213,01-08-2018,Newport,88.375,1.266666667,261.25,258.0833333,5.420833333,5.2875,27.91666667,33.65,1.841666667,6.333333333,8.1875,41.5,49.20833333,116.2916667,33.65,63
214,02-08-2018,Newport,80.20833333,1.933333333,168.2916667,168.5,3.583333333,3.470833333,27.08333333,29.98333333,2.225,10.45416667,12.62916667,33.57916667,50.33333333,35.04166667,29.98333333,44
215,03-08-2018,Newport,81.95833333,1.879166667,156.7083333,156.8333333,2.3375,2.204166667,28.04166667,36.71666667,2.216666667,11.10833333,13.25833333,23.8625,50.95833333,37.95833333,36.71666667,43
216,04-08-2018,Newport,76.58333333,4.166666667,175,180,1.4875,1.3,27.625,48.83333333,1.641666667,7.054166667,8.7125,29.34583333,64.75,48.83333333,48.83333333,49
217,05-08-2018,Newport,78.04166667,4.020833333,205.8333333,203.6666667,1.266666667,1.041666667,28.125,27.74166667,2.216666667,5.775,8.058333333,33.625,44.83333333,32.70833333,27.74166667,47
218,06-08-2018,Newport,78,2.016666667,176.4166667,176.2083333,2.266666667,2.095833333,29.08333333,64.525,0.741666667,3.970833333,4.716666667,35.125,36.29166667,67.875,64.525,50
219,07-08-2018,Newport,76.29166667,1.458333333,184.3333333,181.9583333,3.166666667,3.045833333,27.95833333,65.325,2.454166667,7.6625,10.02083333,29.5,37,69.58333333,65.325,52
220,08-08-2018,Newport,77.29166667,2.304166667,172.0416667,172.4583333,2.7625,2.425,26.95833333,11.00833333,3.866666667,8.829166667,12.70833333,22.0875,24.95833333,14.29166667,11.00833333,38
221,09-08-2018,Newport,79.54166667,2.5125,161.9166667,159.8333333,3.029166667,2.8625,27.20833333,10.68333333,3.754166667,7.05,10.8125,19.875,21.41666667,14.25,10.68333333,36
222,10-08-2018,Newport,78.70833333,2.508333333,165.5833333,165.875,3.079166667,2.770833333,28.875,18,1.520833333,7.154166667,8.666666667,19.25833333,30.125,18,18,38
223,11-08-2018,Newport,72.83333333,2.945833333,185.3333333,182.9166667,2.766666667,2.5625,29.20833333,59.41666667,2.425,9.7375,12.13333333,19.05833333,28.875,59.41666667,59.41666667,49
224,12-08-2018,Newport,72.875,2.883333333,171,170.2083333,1.916666667,1.7625,28.91666667,25.83333333,2.4625,7.654166667,10.02083333,23.56666667,44.08333333,25.83333333,25.83333333,41
225,13-08-2018,Newport,75.41666667,2.941666667,252.5416667,266.875,1.958333333,1.3,29.125,43.16666667,1.670833333,6.7125,8.420833333,42.83333333,64.75,43.16666667,43.16666667,59
226,14-08-2018,Newport,77.41666667,2.904166667,230.2083333,204.9583333,1.883333333,1.633333333,27.79166667,26.41666667,1.566666667,7.008333333,8.608333333,19.60833333,47.04166667,27.79166667,26.41666667,48
227,15-08-2018,Newport,81.625,2.0125,185.875,196.3333333,2.175,1.983333333,27.16666667,9.166666667,4.591666667,10.00416667,14.54583333,16.775,20.75,13.54166667,9.166666667,40
228,16-08-2018,Newport,79.54166667,2.145833333,125.4583333,139,2.1125,1.8,27.04166667,16.10833333,4.279166667,7.7125,11.95833333,23.11666667,24.91666667,16.83333333,16.10833333,34
229,17-08-2018,Newport,80.66666667,2.541666667,204.1666667,210.5916667,1.404166667,1.133333333,27.54166667,23.925,1.704166667,6.220833333,7.9,31.51666667,39.66666667,27.25,23.925,47
230,18-08-2018,Newport,79.875,1.954166667,181.9583333,182.5833333,1.875,1.595833333,27.16666667,18.51666667,1.55,9.7875,11.27916667,33.74166667,31.41666667,19.75,18.51666667,42
231,19-08-2018,Newport,79.20833333,2.875,145.9,158.9166667,1.583333333,1.320833333,24.14166667,21.43333333,1.929166667,7.55,9.420833333,28.07083333,31.18333333,21.43333333,21.43333333,38
232,20-08-2018,Newport,60.55833333,2.820833333,172.3083333,156.4333333,1.666666667,1.379166667,28.33333333,16.20833333,1.270833333,10.29583333,11.525,26.24583333,53.83333333,106.2083333,106.2083333,51
233,21-08-2018,Newport,76.54166667,3.416666667,188.25,196.125,2.183333333,1.591666667,29,20.16666667,1.2875,8.091666667,9.35,16.10416667,94.79166667,20.16666667,20.16666667,46
234,22-08-2018,Newport,75,2.520833333,228.4583333,195.9625,3.375,1.475,26.625,12.63333333,3.125,9.791666667,12.95,8.1875,31.16666667,15.83333333,12.63333333,43
235,23-08-2018,Newport,82.54166667,2.816666667,167.1666667,189.125,1.825,1.166666667,26.91666667,14.5,1.0875,7,8.075,27.875,26.29166667,14.5,14.5,40
236,24-08-2018,Newport,75.83333333,2.05,112.5833333,122.9166667,2.65,2.341666667,27.75,19.33333333,2.483333333,8.495833333,10.90416667,26.75416667,36.125,21.45833333,19.33333333,33
237,25-08-2018,Newport,75.375,2.466666667,170.8666667,174.7083333,1.791666667,1.3375,27.33333333,26.66666667,0.75,9.045833333,9.745833333,30.81666667,44.45833333,26.66666667,26.66666667,42
238,26-08-2018,Newport,77,2.720833333,108.0416667,119.5,1.329166667,1.0375,28.04166667,23.475,3.545833333,8.995833333,9.904166667,27.83333333,48,25.66666667,23.475,34
239,27-08-2018,Newport,78.45833333,8.158333333,263.25,248.6666667,2.841666667,2.408333333,27.91666667,39.00833333,1.779166667,8.1625,9.966666667,33.91666667,64.41666667,84.83333333,39.00833333,61
240,28-08-2018,Newport,78.95833333,1.9875,184.0833333,184.9583333,2.395833333,2.270833333,28.25,31.91666667,2.158333333,10.40416667,12.52083333,23.09583333,50,31.91666667,31.91666667,46
241,29-08-2018,Newport,77.5,3.0125,183.2916667,181.4583333,1.895833333,1.7,26.66666667,22.875,2.270833333,11.25416667,13.57083333,30.39583333,45.16666667,30.83333333,22.875,44
242,30-08-2018,Newport,81.95833333,2.8625,172.4166667,174.3333333,1.766666667,1.466666667,27.04166667,21.725,2.15,8.729166667,10.76666667,26.34166667,38,23.125,21.725,41
243,31-08-2018,Newport,77.41666667,2.279166667,186.4583333,200.2916667,1.954166667,1.508333333,26.70833333,17.25,2.033333333,9.3375,11.35833333,22.19583333,30.83333333,17.25,17.25,42
244,01-09-2018,Newport,77.08333333,3.304166667,172,170.9583333,2.05,1.825,27.45833333,19.375,1.604166667,9.879166667,11.45416667,23.54583333,38,19.375,19.375,40
245,02-09-2018,Newport,72.75,2.533333333,200.4583333,205.75,1.704166667,1.483333333,28.875,28.29166667,2.05,8.504166667,10.4875,35.1875,45.79166667,28.29166667,28.29166667,47
246,03-09-2018,Newport,70.16666667,2.6,180.1625,203.3333333,2.208333333,1.266666667,29.125,79.04166667,1.416666667,7.625,9.020833333,43.2125,61.41666667,79.04166667,79.04166667,57
247,04-09-2018,Newport,74.79166667,3.691666667,216.4166667,226.1666667,1.783333333,1.329166667,29.66666667,38.41666667,1.083333333,8.670833333,9.7625,41.7625,56.5,38.41666667,38.41666667,53
248,05-09-2018,Newport,73.25,3.354166667,180.7125,186,1.679166667,1.291666667,29.25,28.33333333,1.866666667,9.475,11.40833333,26.9625,46.25,28.33333333,28.33333333,44
249,06-09-2018,Newport,74.70833333,2.483333333,195.25,189.0833333,1.920833333,1.7125,28.625,31.83333333,2.55,9.05,11.59166667,31.2,43.625,31.83333333,31.83333333,46
250,07-09-2018,Newport,75.08333333,3.2375,178.4166667,182.1666667,2.0625,1.629166667,28.66666667,27.20833333,1.204166667,7.083333333,8.2,31.275,39.45833333,27.20833333,27.20833333,43
251,08-09-2018,Newport,74.20833333,2.320833333,205.375,191.3291667,1.779166667,1.508333333,28.70833333,29.14166667,1.720833333,9.183333333,10.93333333,37.79166667,46.83333333,32.75,29.14166667,47
252,09-09-2018,Newport,76.54166667,3.241666667,242.4166667,232.6666667,1.829166667,1.545833333,28.95833333,33.45833333,1.408333333,7.958333333,9.316666667,32.99166667,53.16666667,36.29166667,33.45833333,54
253,10-09-2018,Newport,74.16666667,2.5875,237.9166667,236,1.716666667,1.395833333,28.95833333,29.66666667,1.375,8.675,10.03333333,32.25,46.5,29.66666667,29.66666667,52
