,Date,Station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
540,24-06-2019,Annan,72.25,1.895833333,197.5833333,2.675,2.445833333,30.875,1.75,30.875,0.096666667,0.8125,6.854166667,20.79583333,79.79166667,33.5,0,33
541,25-06-2019,Annan,71.04166667,1.820833333,210.5833333,2.304166667,2.129166667,30.625,1.75,30.625,0.08875,3.108333333,5.804166667,19.28333333,65.54166667,26.45833333,0,32
542,26-06-2019,Annan,71.375,1.829166667,211.7083333,2.166666667,1.9625,30.66666667,1.766666667,30.66666667,0.120833333,2.979166667,7.6625,17.5875,54.375,21.95833333,0,31
543,27-06-2019,Annan,71.33333333,1.8875,208.375,2.133333333,1.770833333,30.54166667,1.829166667,30.54166667,0.089583333,2.475,10.02916667,23.92083333,64.29166667,26.66666667,0,32
544,28-06-2019,Annan,73.5,1.9125,189.375,2.341666667,1.358333333,31.45833333,1.891666667,31.45833333,0.135833333,3.229166667,14.35,31.25833333,76,37.75,0,34
545,29-06-2019,Annan,67.16666667,2.025,127.5958333,1.920833333,1.204166667,30.54166667,1.8125,30.54166667,0.197083333,3.204166667,13.3625,19.79166667,55.95833333,25.16666667,0,26
546,30-06-2019,Annan,69.45833333,1.9875,142.5416667,2.333333333,2.0125,29.75,1.766666667,29.75,0.15625,2.570833333,10.21666667,18.55416667,43.16666667,10.66666667,0,25
547,01-07-2019,Annan,70.375,1.916666667,164.75,2.241666667,1.8875,30.54166667,1.775,30.54166667,0.223333333,5.483333333,10.5375,18.1375,43.16666667,10.58333333,0,27
548,02-07-2019,Annan,68.58333333,1.983333333,169.25,2.283333333,1.954166667,30.91666667,1.758333333,30.91666667,0.19875,3.854166667,8.608333333,12.3,36.04166667,10.83333333,0,26
549,03-07-2019,Annan,68.875,1.941666667,182.5,2.945833333,2.654166667,30.95833333,1.733333333,30.95833333,0.155,3.191666667,8.283333333,16.6125,32.79166667,10.54166667,0,27
550,04-07-2019,Annan,68,1.866666667,185.0833333,2.970833333,2.845833333,30.66666667,1.733333333,30.66666667,0.082083333,2.954166667,8.579166667,14.89166667,28.5,8.166666667,0,26
551,05-07-2019,Annan,68.45833333,1.804166667,165.6666667,3.1,3.016666667,29.625,1.758333333,29.625,0.13875,4.441666667,13.2,15.9875,35.95833333,12.20833333,0,26
552,06-07-2019,Annan,66.83333333,1.895833333,140.8333333,1.991666667,1.695833333,27.79166667,1.841666667,27.79166667,0.217083333,3.791666667,17.04166667,15.58333333,38.04166667,12.79166667,0.9,24
553,07-07-2019,Annan,77.16666667,2.05,119.375,2.095833333,1.15,28.25,1.795833333,28.25,0.21,2.295833333,12.4625,26.88333333,38.75,15.16666667,0.05,24
554,08-07-2019,Annan,74.33333333,2.0125,136.1875,2.0125,1.104166667,29.45833333,1.820833333,29.45833333,0.120416667,3.016666667,10.19166667,26.61666667,43.91666667,19.70833333,0,26
555,09-07-2019,Annan,72.08333333,1.941666667,148.8291667,2.633333333,1.15,29.625,1.729166667,29.625,0.045,1.5875,5.308333333,23.375,47.54166667,16.54166667,0,26
556,10-07-2019,Annan,73.95833333,1.775,226.7916667,4.579166667,1.35,29.04166667,1.7,29.04166667,0.084583333,2.3625,5.379166667,30.40416667,55.04166667,20.04166667,0.733333333,33
557,11-07-2019,Annan,82,1.8,217.75,5.2875,4.45,27.25,1.729166667,27.25,0.143333333,2.8,8.741666667,18.2875,33.75,10.54166667,1.741666667,30
558,12-07-2019,Annan,80.04166667,1.875,158.375,3.675,3.445833333,29.58333333,1.795833333,29.58333333,0.161666667,5.929166667,11.41666667,17.32916667,33.91666667,9.916666667,0,26
559,13-07-2019,Annan,69.20833333,1.954166667,144.5833333,2.516666667,2.020833333,29.70833333,1.833333333,29.70833333,0.107916667,2.316666667,10.15833333,22.69166667,35.66666667,13.29166667,0,25
560,14-07-2019,Annan,68.25,1.933333333,139.875,1.979166667,0.983333333,29.66666667,1.920833333,29.66666667,0.1625,3.15,13.35833333,33.24166667,48.125,24.16666667,0,27
561,15-07-2019,Annan,70.45833333,2.083333333,147.6708333,1.808333333,0.925,28.58333333,1.875,28.58333333,0.336666667,4.679166667,16.89583333,12.3125,44.04166667,16.5,0.1,26
562,16-07-2019,Annan,74.79166667,2.208333333,159.375,1.495833333,1.125,29.45833333,1.8375,29.45833333,0.170416667,3.070833333,11.46666667,33.95833333,42.79166667,18.125,0,28
563,17-07-2019,Annan,70.66666667,2.0125,188.25,1.9,1.35,29.66666667,1.825,29.66666667,0.087083333,3.870833333,8.920833333,37.625,46.66666667,17.20833333,0,30
564,18-07-2019,Annan,73.125,1.9125,146.1916667,1.804166667,1.0875,29.875,1.858333333,29.875,0.054166667,1.645833333,7.229166667,33.08333333,43.875,21.66666667,0,27
565,19-07-2019,Annan,73,1.9125,127.4041667,1.770833333,1.058333333,30.45833333,1.820833333,30.45833333,0.069583333,0.7,9.154166667,40.04166667,49.54166667,27.41666667,0,27
566,20-07-2019,Annan,71.33333333,1.8875,194.9166667,1.966666667,1.129166667,30.54166667,1.833333333,30.54166667,0.10125,3.070833333,9.858333333,30.675,45.125,23.08333333,0,30
567,21-07-2019,Annan,69.625,1.925,137.4583333,1.866666667,1.366666667,30.125,1.75,30.125,0.130833333,3.683333333,9.575,17.7,37.91666667,13.04166667,0.025,24
568,22-07-2019,Annan,69.83333333,1.866666667,166.25,2.6,2.375,28.95833333,1.729166667,28.95833333,0.177916667,2.216666667,8.408333333,17.225,26.58333333,8.833333333,0.183333333,25
569,23-07-2019,Annan,75.375,1.891666667,174.2916667,2.741666667,2.625,29.5,1.716666667,29.5,0.200416667,2.45,8.741666667,20.1625,32.16666667,12.08333333,0,27
570,24-07-2019,Annan,70.45833333,1.908333333,172.7083333,2.879166667,2.695833333,30.70833333,1.745833333,30.70833333,0.177083333,3.316666667,9.658333333,22.47083333,43.83333333,17.375,0,28
571,25-07-2019,Annan,66.04166667,1.9125,177,2.404166667,2.2875,30.16666667,1.754166667,30.16666667,0.064166667,1.45,8.816666667,27.20833333,32.25,11.54166667,0,27
572,26-07-2019,Annan,69.125,1.804166667,165.5416667,2.341666667,1.983333333,30.04166667,1.754166667,30.04166667,0.065,2.175,6.758333333,20.32916667,29.54166667,11.08333333,0,25
573,27-07-2019,Annan,71.58333333,1.820833333,192.65,1.783333333,1.241666667,30.20833333,1.841666667,30.20833333,0.148333333,3.025,12.95416667,18.86666667,36.79166667,12.54166667,0,28
574,28-07-2019,Annan,71.33333333,1.983333333,111.4583333,1.7375,1.325,29.125,1.8,29.125,0.181666667,3.35,13.2625,28.78333333,40.20833333,19.875,0.033333333,24
575,29-07-2019,Annan,71.125,1.991666667,109.1833333,2.008333333,1.233333333,29.5,1.808333333,29.5,0.384166667,2.791666667,15.33333333,34.18333333,53.08333333,30.33333333,0.066666667,26
576,30-07-2019,Annan,75.16666667,2.2,124.1666667,2.258333333,1.4,29.29166667,1.816666667,29.29166667,0.3575,5.825,19.57916667,15.21666667,51.91666667,18.70833333,0.058333333,26
577,31-07-2019,Annan,73.54166667,2.191666667,131.2916667,1.845833333,1.404166667,30.29166667,1.820833333,30.29166667,0.127916667,3.529166667,10.50833333,18.5875,43.25,17.25,0,25
578,01-08-2019,Annan,73.33333333,1.954166667,179.5416667,1.929166667,1.583333333,30.58333333,1.775,30.58333333,0.060416667,1.0875,6.354166667,22.0875,38.70833333,14.04166667,0,27
579,02-08-2019,Annan,71.66666667,1.825,188.7916667,1.779166667,1.266666667,30.41666667,1.770833333,30.41666667,0.15875,1.683333333,9.2125,19.85833333,38.75,15.5,0,28
580,03-08-2019,Annan,71.5,1.929166667,179.2916667,2.241666667,2.020833333,31.41666667,4.533333333,31.41666667,0.202083333,3.795833333,10.52083333,16.70833333,40.75,12.54166667,0,28
581,04-08-2019,Annan,66.5,2.325,161.2916667,2.504166667,2.191666667,30.54166667,1.754166667,30.54166667,0.197916667,4.125,10.26666667,11.52083333,40.625,13.33333333,0,26
582,05-08-2019,Annan,71.25,1.941666667,168.75,2.2125,1.991666667,30.58333333,1.745833333,30.58333333,0.111666667,1.964166667,6.918333333,14.40416667,31.29166667,10.20833333,0,25
583,06-08-2019,Annan,68.875,1.858333333,200.0416667,1.704166667,1.325,31.04166667,1.8,31.04166667,0.170833333,3.454166667,9.4625,18.2,32.25,9.208333333,0,28
584,07-08-2019,Annan,68.66666667,1.954166667,194.5833333,2.058333333,1.8375,30.08333333,1.75,30.08333333,0.1825,1.754166667,7.941666667,20.04166667,33.625,7.416666667,0.575,27
585,08-08-2019,Annan,70.95833333,1.920833333,178.75,2.125,1.754166667,30.95833333,1.795833333,30.95833333,0.15875,3.416666667,9.170833333,18.84583333,32.54166667,8.75,0,27
586,09-08-2019,Annan,68.83333333,1.941666667,194.9583333,2.05,1.8375,28.33333333,4.1375,28.33333333,0.175416667,1.3125,10.99166667,42.70833333,54.875,3.208333333,0.066666667,30
587,10-08-2019,Annan,83.29166667,1.970833333,189.8583333,1.8,1.275,26.25,1.829166667,26.25,0.353333333,3.875,15.42083333,14.57083333,43.375,5.625,0.008333333,28
588,11-08-2019,Annan,85.20833333,2.225,156.7916667,2.979166667,2.870833333,25.75,1.758333333,25.75,0.321666667,5.233333333,11.46666667,16.3625,35.125,10.625,0.15,26
589,12-08-2019,Annan,86.875,2.095833333,152.0833333,2.708333333,2.641666667,26.79166667,1.804166667,26.79166667,0.28,2.7,12.4,26.2125,38.83333333,16.33333333,3.141666667,27
590,13-08-2019,Annan,87.5,2.1,153.7916667,1.675,1.3,29.70833333,1.779166667,29.70833333,0.205,1.016666667,9.054166667,25.7875,38.33333333,14.95833333,0,27
591,14-08-2019,Annan,77.08333333,1.995833333,215.6666667,1.725,1.308333333,30.625,1.833333333,30.625,0.11375,1.829166667,7.379166667,25.025,42.20833333,18.875,0,31
592,15-08-2019,Annan,74.04166667,1.954166667,198.5833333,1.7125,0.970833333,30.79166667,1.829166667,30.79166667,0.06,1.966666667,5.520833333,25.86666667,38.29166667,15.66666667,0,29
593,16-08-2019,Annan,73.95833333,1.891666667,216.7875,1.925,1.275,28.66666667,1.770833333,28.66666667,0.077916667,0.645833333,6.5375,26.98333333,36.25,14.91666667,0.616666667,30
594,17-08-2019,Annan,86.58333333,1.85,189.425,2.6875,1.0375,28.20833333,1.85,28.20833333,0.097916667,5.404166667,7.891666667,21.98333333,33.75,11.70833333,2.7,29
595,18-08-2019,Annan,88.95833333,1.970833333,128.0041667,3.454166667,1.916666667,28.20833333,1.791666667,28.20833333,0.232916667,3.191666667,7.8125,36.45833333,47.08333333,21.08333333,5.408333333,27
596,19-08-2019,Annan,88.91666667,2.0125,189.4583333,4.654166667,4.558333333,27,1.783333333,27,0.305833333,3.916666667,12.87916667,14.95,31.29166667,8.75,1.991666667,28
597,20-08-2019,Annan,90.5,2.066666667,156.1666667,3.766666667,3.604166667,29.66666667,1.7625,29.66666667,0.183333333,2.408333333,11.34583333,15.525,42.20833333,14.79166667,0,27
598,21-08-2019,Annan,78.70833333,1.95,159.75,3.266666667,2.9375,29.25,1.8375,29.25,0.086666667,3.195833333,8.620833333,19.92083333,36,11.58333333,0.016666667,26
599,22-08-2019,Annan,79.75,1.920833333,149.5833333,1.258333333,0.929166667,30,1.833333333,30,0.112083333,2.8125,7.691666667,26.12083333,37.25,9.625,0.125,26
600,23-08-2019,Annan,77.625,1.958333333,210.5833333,1.4875,1.075,30.41666667,1.883333333,30.41666667,0.125833333,1.6375,8.15,31.46666667,39.375,3.875,0,30
601,24-08-2019,Annan,78,2.008333333,219.6375,2.25,1.254166667,29.08333333,1.733333333,29.08333333,0.15875,2.15,9.225,30.71666667,40.375,17.91666667,0.741666667,31
602,25-08-2019,Annan,84.375,1.8875,218.05,2.120833333,1.504166667,25.95833333,1.745833333,25.95833333,0.138333333,1.995833333,9.041666667,18.9125,27.54166667,9.375,7.233333333,30
603,26-08-2019,Annan,92.20833333,1.895833333,201.4333333,3.620833333,2.879166667,26.04166667,1.654166667,26.04166667,0.225416667,3.329166667,11.80416667,22.5,28.70833333,7.166666667,5.733333333,30
604,27-08-2019,Annan,93.54166667,1.8875,183.5,2.4875,2.441666667,25.29166667,1.6,25.29166667,0.18125,1.541666667,12.20416667,42.20833333,27.70833333,8.875,6.683333333,30
605,28-08-2019,Annan,94.625,1.783333333,215.2916667,1.708333333,1.529166667,25.33333333,1.6375,25.33333333,0.0675,1.65,7.625,56.08333333,34.5,14.33333333,0.016666667,33
606,29-08-2019,Annan,85.91666667,1.725,60.12916667,2.3625,0.970833333,27.16666667,3.054166667,27.16666667,0.162916667,1.1125,13.44166667,51.375,69.95833333,40.58333333,0,26
607,30-08-2019,Annan,75.79166667,2.120833333,116.8208333,1.804166667,0.791666667,28.20833333,2.141666667,28.20833333,0.175,1.941666667,14.21666667,59.4125,89.08333333,50.375,0,32
608,31-08-2019,Annan,71.54166667,2.329166667,140.0833333,2.2875,1.104166667,28.29166667,2,28.29166667,0.252916667,1.616666667,13.275,59.79166667,87.08333333,47.375,0,33
609,01-09-2019,Annan,74.20833333,2.254166667,174.1833333,1.991666667,1.695833333,28.83333333,2.0125,28.83333333,0.196666667,1.008333333,12.05,68.91666667,82.79166667,53.125,0,36
610,02-09-2019,Annan,69.75,2.183333333,192.4416667,1.5125,1.1125,29.66666667,2.020833333,29.66666667,0.24375,1.620833333,11.62916667,56.04166667,85.41666667,50.45833333,0,36
611,03-09-2019,Annan,68.91666667,2.254166667,218.0416667,1.4375,1.045833333,29.83333333,1.970833333,29.83333333,0.165,1.541666667,9.829166667,61.625,79.08333333,50.375,0,38
612,04-09-2019,Annan,72.58333333,2.1375,174.125,1.445833333,1.0625,30.125,1.9,30.125,0.140833333,1.883333333,9.008333333,47.83333333,62.5,32.25,0,32
613,05-09-2019,Annan,69.83333333,2.0375,205,1.966666667,1.65,29.95833333,1.9125,29.95833333,0.13875,1.641666667,9.1,52.5,71.20833333,39.125,0,35
614,06-09-2019,Annan,75.5,2.054166667,182.7083333,1.770833333,1.304166667,29.75,1.9125,29.75,0.175,1.0875,10.39166667,44.79166667,72.41666667,42.75,0,34
615,07-09-2019,Annan,76.5,2.091666667,210.25,1.508333333,1.1375,30.08333333,1.895833333,30.08333333,0.126666667,1.270833333,11.6375,35.85833333,62.04166667,34.29166667,0,34
616,08-09-2019,Annan,74.04166667,2.008333333,185.3333333,1.491666667,0.958333333,29.25,1.9125,29.25,0.21375,2.541666667,14.90833333,26.47083333,60.91666667,35.16666667,0,31
617,09-09-2019,Annan,77.95833333,2.116666667,175.375,1.545833333,1.183333333,29.70833333,1.841666667,29.70833333,0.245416667,3.266666667,13.25416667,31.4375,52.16666667,26.41666667,0,30
618,10-09-2019,Annan,72.95833333,2.0875,156.125,1.729166667,1.5125,29.58333333,1.8125,29.58333333,0.15,2.604166667,10.2375,29.65416667,48.70833333,21.5,0,28
619,11-09-2019,Annan,74.875,1.979166667,154.1541667,1.591666667,1.2875,29.125,1.833333333,29.125,0.118333333,1.525,10.53333333,36.2375,42.58333333,21,0.158333333,28
620,12-09-2019,Annan,77.75,1.945833333,173.875,1.9125,1.4625,29.33333333,1.816666667,29.33333333,0.221666667,2.754166667,12.16666667,34.91666667,45.33333333,19.125,0.025,29
621,13-09-2019,Annan,76.83333333,2.045833333,170.0833333,2.325,1.904166667,29.33333333,1.858333333,29.33333333,0.20185,2.520833333,12.8,38.52083333,69.33333333,30.70833333,0,32
622,14-09-2019,Annan,73.125,2.066666667,178.5541667,2.041666667,1.783333333,29.625,1.8875,29.625,0.235,2.570833333,14.33333333,51.79166667,80.04166667,41.91666667,0,34
623,15-09-2019,Annan,72.75,2.125,179.8541667,1.9,1.391666667,30.25,1.8875,30.25,0.15375,1.320833333,11.3125,49.875,73.375,35.66666667,0,33
624,16-09-2019,Annan,71.91666667,2.054166667,175.75,1.829166667,1.504166667,29.41666667,1.904166667,29.41666667,0.092916667,2.054166667,10.44166667,31.4625,92.16666667,28,0,32
625,17-09-2019,Annan,77.20833333,2.016666667,117.0166667,1.9625,0.820833333,27.75,2.004166667,27.75,0.219166667,4.708333333,14.94583333,7.333333333,54.625,17.66666667,0.141666667,24
626,18-09-2019,Annan,85.20833333,2.208333333,84.58333333,1.816666667,0.870833333,27.75,1.825,27.75,0.134166667,0.983333333,8.0375,22.1125,34.58333333,13.5,0.45,21
627,19-09-2019,Annan,82.70833333,1.966666667,144.2916667,2.8625,2.545833333,28.5,1.891666667,28.5,0.168333333,4.1875,12.47083333,21.87083333,45.5,18.20833333,0.133333333,27
628,20-09-2019,Annan,80.45833333,2.05,139.75,1.558333333,1.095833333,28.58333333,1.891666667,28.58333333,0.291666667,3.9875,14.01666667,24.38333333,56.75,25.41666667,0,28
629,21-09-2019,Annan,82.08333333,2.1875,197.7916667,1.920833333,1.779166667,28.375,1.8375,28.375,0.24875,3.429166667,12.61666667,33.725,55.375,26.58333333,0.058333333,32
630,22-09-2019,Annan,80.75,2.1,174.125,2.166666667,1.841666667,28.125,1.870833333,28.125,0.125833333,1.45,13.32916667,37.02916667,65.70833333,27.95833333,0,31
631,23-09-2019,Annan,76.08333333,2,145.4166667,1.583333333,1.05,27.41666667,1.970833333,27.41666667,0.1225,1.820833333,14.02916667,41.6375,74.125,26.125,0,30
632,24-09-2019,Annan,72.91666667,2.091666667,167.2375,1.595833333,0.854166667,28.54166667,1.916666667,28.54166667,0.122083333,1.6,10.0875,43.41666667,66,24.79166667,0,30
633,25-09-2019,Annan,75.08333333,2.029166667,196.2083333,1.3875,0.9125,29,1.9375,29,0.114166667,1.5875,10.86666667,42,63.66666667,31.25,0,33
634,26-09-2019,Annan,75.58333333,2.054166667,204.7916667,1.5625,0.945833333,29.29166667,12.54166667,29.29166667,0.259583333,0.991666667,14.85833333,46.69166667,80,44.375,0,37
635,27-09-2019,Annan,77.125,2.591666667,182.2083333,1.4875,0.945833333,28.91666667,1.083333333,28.91666667,0.13125,3.254166667,12.66666667,46.92083333,89.04166667,42.41666667,0,35
636,28-09-2019,Annan,77.25,1.116666667,127.3333333,2.05,1.058333333,27.41666667,1.908333333,27.41666667,0.139166667,3.075,12.225,46.36666667,107.25,41.16666667,0,32
637,29-09-2019,Annan,73.66666667,2.05,147.7083333,3.008333333,1.120833333,26.08333333,1.904166667,26.08333333,0.10875,1.866666667,12.88333333,49.70833333,110.75,45.375,0,34
638,30-09-2019,Annan,61.20833333,2.029166667,134.1666667,2.745833333,1.345833333,25.625,1.908333333,25.625,0.12875,2.475,13.17916667,43.12916667,100.1666667,28.08333333,0,30
639,01-10-2019,Annan,67.66666667,2.0375,71.37083333,2.670833333,1.05,26.04166667,1.908333333,26.04166667,0.12125,1.4875,12.50833333,36.80416667,95.875,35.16666667,0,26
640,02-10-2019,Annan,76.08333333,2.041666667,74.625,4.004166667,1.404166667,26.79166667,1.8,26.79166667,0.031666667,2.166666667,6.166666667,32.54166667,65.54166667,16.375,0,23
641,03-10-2019,Annan,77.04166667,1.804166667,134.6333333,5.829166667,1.658333333,27.625,1.925,27.625,0.1925,3.2875,12.1375,45.42083333,64,32.29166667,0,30
642,04-10-2019,Annan,75.79166667,2.116666667,207.0833333,1.675,1.458333333,28.33333333,1.920833333,28.33333333,0.255833333,2.258333333,14.32083333,48.54166667,82.41666667,51.58333333,0,37
643,05-10-2019,Annan,73.70833333,2.170833333,202.5375,1.9375,1.708333333,28.29166667,1.941666667,28.29166667,0.137083333,2.375,13.29583333,40.9625,79.70833333,48.79166667,0,36
644,06-10-2019,Annan,75.58333333,2.079166667,162.0833333,1.766666667,0.979166667,28.04166667,1.941666667,28.04166667,0.134583333,2.416666667,13.52916667,34.7625,79.125,34.25,0,31
645,07-10-2019,Annan,78.91666667,2.070833333,173.5083333,1.983333333,0.833333333,28.58333333,1.8875,28.58333333,0.13875,1.5875,13.46666667,38.87916667,90.25,37.08333333,0,34
646,08-10-2019,Annan,76.29166667,2.029166667,151.5083333,2.0125,1.075,28.41666667,2.0125,28.41666667,0.21875,2.8375,16.57083333,52.3625,88.375,46.41666667,0,34
647,09-10-2019,Annan,76.20833333,2.220833333,183.0666667,1.666666667,1.258333333,28.33333333,1.933333333,28.33333333,0.1475,1.091666667,10.05,50,103.2083333,40.375,0,36
648,10-10-2019,Annan,73.91666667,2.075,216.6666667,1.8,1.3875,27.91666667,1.883333333,27.91666667,0.163333333,1.879166667,12.1625,46.16666667,84.04166667,29.29166667,0,36
649,11-10-2019,Annan,75.5,2.05,180.1666667,1.920833333,1.304166667,26.83333333,3.0875,26.83333333,0.14,3.208333333,12.84166667,35.325,122.4416667,32.23333333,0,35
650,12-10-2019,Annan,71.75,4.325,163.2083333,2.416666667,0.929166667,24.54166667,1.904166667,24.54166667,0.13375,2.008333333,15.20833333,43.25,157.4166667,40.16666667,0,37
651,13-10-2019,Annan,60.875,2.0375,116.2916667,3.2625,1.170833333,24.16666667,1.929166667,24.16666667,0.175833333,3.066666667,17.32916667,40.0875,88.54166667,29.41666667,0,28
652,14-10-2019,Annan,65.58333333,2.108333333,140.4125,2.054166667,1.241666667,25.58333333,1.941666667,25.58333333,0.22625,4.483333333,18.72916667,47.12916667,86.25,30.5,0,31
653,15-10-2019,Annan,69.54166667,2.166666667,169.625,1.995833333,1.241666667,26.16666667,1.916666667,26.16666667,0.170833333,2.2625,16.84583333,42.74166667,81.29166667,30.58333333,0,32
654,16-10-2019,Annan,71.25,2.083333333,158.2375,2.179166667,1.1875,25.54166667,1.9,25.54166667,0.090416667,2.1625,12.77916667,35.65,108.6666667,25.75,0,32
655,17-10-2019,Annan,72.29166667,1.975,106.625,2.816666667,0.995833333,24.70833333,1.9,24.70833333,0.0975,2.408333333,13.22916667,39.225,108.375,34.54166667,0,29
656,18-10-2019,Annan,70.79166667,1.991666667,70.55833333,2.925,1.041666667,23.41666667,1.904166667,23.41666667,0.123333333,1.320833333,12.8625,50.20833333,162.9166667,57.08333333,0,33
657,19-10-2019,Annan,68.5,2.0125,66.67083333,3.495833333,1.1375,23.04166667,1.916666667,23.04166667,0.1175,1.479166667,13.71666667,47.41666667,153.4583333,52.66666667,0,31
